ID,Hand,XPos,YPos,ZPos,Time
jacqui,Left,-0.4145296,1.196145,0.4158132,25.92058
jacqui,Right,-0.07256281,0.8726742,0.3044743,25.92058
jacqui,Left,-0.4188764,1.199916,0.4094634,25.98425
jacqui,Right,-0.0758187,0.8881692,0.3079053,25.98425
jacqui,Left,-0.4328122,1.215523,0.3966576,26.0463
jacqui,Right,-0.07468008,0.9173473,0.3082965,26.0463
jacqui,Left,-0.4343544,1.228194,0.3887429,26.10553
jacqui,Right,-0.07425444,0.9468325,0.307217,26.10553
jacqui,Left,-0.4293432,1.231988,0.3830469,26.17015
jacqui,Right,-0.0754161,0.9718689,0.3030192,26.17015
jacqui,Left,-0.4286558,1.230175,0.382445,26.23701
jacqui,Right,-0.07910481,0.9775962,0.2964272,26.23701
jacqui,Left,-0.4278336,1.236085,0.3905602,26.30142
jacqui,Right,-0.07728273,0.9742817,0.2922217,26.30142
jacqui,Left,-0.4268706,1.258638,0.4144348,26.36942
jacqui,Right,-0.07013781,0.9679993,0.2903982,26.36942
jacqui,Left,-0.4401822,1.291002,0.4584438,26.4369
jacqui,Right,-0.060086,0.9561125,0.2916558,26.4369
jacqui,Left,-0.4487338,1.343977,0.5040165,26.50727
jacqui,Right,-0.0472321,0.9415785,0.2930359,26.50727
jacqui,Left,-0.456376,1.400537,0.5540957,26.57064
jacqui,Right,-0.03167601,0.9360552,0.2942269,26.57064
jacqui,Left,-0.4670525,1.431181,0.6111091,26.63745
jacqui,Right,-0.01179351,0.9355709,0.2937523,26.63745
jacqui,Left,-0.466083,1.46401,0.6537032,26.69783
jacqui,Right,0.01297882,0.9382874,0.2927788,26.69783
jacqui,Left,-0.4986559,1.470079,0.6899127,26.76255
jacqui,Right,0.04209289,0.935705,0.2927576,26.76255
jacqui,Left,-0.5226859,1.434767,0.6844127,26.82232
jacqui,Right,0.06365469,0.9262483,0.2934298,26.82232
jacqui,Left,-0.4754322,1.380234,0.692118,26.88277
jacqui,Right,0.09369188,0.9094521,0.2953397,26.88277
jacqui,Left,-0.3928573,1.301087,0.6861801,26.94913
jacqui,Right,0.1169277,0.8895512,0.2970043,26.94913
jacqui,Left,-0.2983468,1.227387,0.6587598,27.01354
jacqui,Right,0.1273523,0.8770363,0.2998835,27.01354
jacqui,Left,-0.2327998,1.186839,0.6256405,27.083
jacqui,Right,0.1251673,0.8737775,0.3072797,27.083
jacqui,Left,-0.2197447,1.194506,0.628762,27.14824
jacqui,Right,0.1200221,0.8785644,0.3211224,27.14824
jacqui,Left,-0.258631,1.252954,0.6777643,27.21571
jacqui,Right,0.1174186,0.8864844,0.3387955,27.21571
jacqui,Left,-0.3608993,1.339718,0.7297347,27.283
jacqui,Right,0.1178116,0.8947105,0.3587741,27.283
jacqui,Left,-0.4887232,1.418202,0.711911,27.35011
jacqui,Right,0.1196499,0.8998128,0.3762242,27.35011
jacqui,Left,-0.5493493,1.429272,0.6641998,27.41635
jacqui,Right,0.1212736,0.9036279,0.3884846,27.41635
jacqui,Left,-0.557097,1.419891,0.6449834,27.48469
jacqui,Right,0.1199675,0.9041565,0.3923038,27.48469
jacqui,Left,-0.5119312,1.418487,0.6714293,27.54887
jacqui,Right,0.111105,0.9004141,0.3883249,27.54887
jacqui,Left,-0.434807,1.389305,0.6872514,27.61199
jacqui,Right,0.0955677,0.895587,0.3803221,27.61199
jacqui,Left,-0.3517281,1.357093,0.664403,27.67598
